1 10,263916
2 20,695068
3 29,558838
4 39,191895
5 49,209961
6 59,618896
7 66,97998
8 77,569824
9 89,045166
10 101,58789
11 114,58813
12 127,99707
13 141,09985
14 155,3689
15 169,02686
16 183,14111
17 198,04492
18 216,16797
19 228,96509
20 240,46606
21 252,71802
22 267,17017
23 277,76782
24 287,90698
25 304,16602
26 316,65503
27 328,9751
28 339,67798
29 351,91504
30 361,87695
31 378,01904
32 386,73389
33 402,48608
34 412,76807
35 427,53296
36 439,71411
37 450,86816
38 462,75684
39 477,25708
40 487,99707
41 498,72192
42 511,03003
43 519,56396
44 538,40796
45 546,19995
46 562,0459
47 569,89282
48 586,51685
49 596,23999
50 609,31592
51 621,52808
52 633,26904
53 644,68311
54 655,73999
55 672,91992
56 676,65894
57 696,51611
58 708,021
59 720,14087
60 728,53784
61 740,87305
62 752,09204
63 769,73486
64 780,24512
65 796,93286
66 801,26904
67 818,74683
68 834,30298
69 836,80298
70 850,20923
71 864,72998
72 875,28003
73 895,94385
74 905,12988
75 916,18799
76 926,73901
77 933,323
78 953,83105
79 969,58911
80 980,01904
81 993,60303
82 995,57983
83 1055,292
84 1027,4612
85 1041,4028
86 1049,72
87 1060,114
88 1079,3049
89 1088,146
90 1098,0291
91 1111,2979
92 1119,74
93 1140,583
94 1145,219
95 1161,751
96 1178,2158
97 1177,511
98 1204,7969
99 1211,8499
100 1228,613
