1 11,302002
2 22,84082
3 34,159912
4 45,571045
5 57,22998
6 69,061035
7 80,842041
8 85,859863
9 98,331055
10 111,45605
11 126,06689
12 139,98901
13 155,93286
14 172,74487
15 185,19189
16 200,29517
17 217,41089
18 231,25122
19 247,27881
20 262,48682
21 274,27197
22 287,5498
23 303,00977
24 315,15991
25 329,73804
26 343,12793
27 374,42603
28 386,80005
29 401,21191
30 413,71509
31 424,59717
32 422,79883
33 433,91895
34 449,71997
35 463,30591
36 477,99805
37 492,02393
38 504,24707
39 515,01294
40 531,02588
41 543,92285
42 557,01294
43 572,72095
44 581,94897
45 598,43481
46 609,17505
47 625,56812
48 638,90601
49 651,09302
50 665,42798
51 682,96411
52 691,40503
53 706,96899
54 719,72388
55 732,06299
56 746,03101
57 761,06299
58 773,87305
59 785,69116
60 800,76123
61 814,04199
62 825,73096
63 846,448
64 853,46704
65 869,19312
66 884,29004
67 893,1709
68 903,56006
69 927,58203
70 931,00806
71 946,38403
72 957,85791
73 973,5459
74 987,60596
75 1000,3469
76 1012,927
77 1025,791
78 1039,845
79 1051,76
80 1066,4651
81 1079,2651
82 1096,6318
83 1113,614
84 1120,8101
85 1140,0552
86 1147,7639
87 1163,708
88 1175,4949
89 1189,5879
90 1200,6738
91 1217,7729
92 1226,4009
93 1239,4771
94 1257,936
95 1269,657
96 1283,457
97 1292,656
98 1315,0281
99 1318,094
100 1334,842
