1 3,5979004
2 8,0998535
3 16,376953
4 23,211182
5 23,854004
6 29,249023
7 34,900879
8 35,958984
9 41,006104
10 45,534912
11 49,749023
12 60,236084
13 59,481934
14 63,697998
15 64,616943
16 70,601074
17 72,523926
18 79,852051
19 83,768066
20 86,971924
21 92,226074
22 94,059082
23 102,51001
24 105,87793
25 109,36011
26 113,48804
27 120,00708
28 122,00293
29 129,50317
30 132,21704
31 136,84106
32 141,36694
33 148,90698
34 155,9668
35 154,59082
36 160,06299
37 165,47705
38 169,88403
39 175,25806
40 180,41406
41 183,25317
42 187,7749
43 193,354
44 198,15381
45 199,19507
46 206,12915
47 217,96411
48 225,38184
49 229,35303
50 225,71021
51 231,73804
52 236,25391
53 242,16992
54 245,9519
55 251,34399
56 256,15405
57 260,82397
58 260,91089
59 268,24194
60 273,61499
61 279,24194
62 294,37793
63 285,00781
64 289,65112
65 295,14404
66 298,56592
67 315,573
68 307,36279
69 314,51392
70 387,34595
71 322,90405
72 326,78101
73 329,30005
74 357,3501
75 340,60083
76 349,39111
77 367,7439
78 355,10815
79 360,1001
80 367,37622
81 372,18213
82 377,4541
83 379,50195
84 392,63696
85 397,14502
86 400,44897
87 401,72998
88 411,08813
89 408,81396
90 413,01099
91 422,61182
92 419,42896
93 431,04199
94 431,46997
95 436,21387
96 443,25317
97 447,0498
98 453,30396
99 456,03809
100 458,99683
