1 9,7399902
2 20,873047
3 33,092773
4 46,762939
5 59,958984
6 71,191895
7 83,873047
8 96,147949
9 109,979
10 115,88721
11 129,01221
12 138,55005
13 159,3291
14 164,89209
15 172,448
16 183,15308
17 199,88501
18 207,53296
19 222,12891
20 235,39209
21 245,60791
22 253,96997
23 267,44507
24 276,01392
25 293,68286
26 301,34009
27 317,59399
28 323,06616
29 330,80396
30 346,18408
31 354,94092
32 370,19507
33 386,66699
34 391,75586
35 406,7981
36 417,02979
37 425,11499
38 439,48315
39 454,21704
40 468,95117
41 467,89893
42 499,28491
43 492,12402
44 508,22095
45 515,24609
46 539,91699
47 549,52417
48 551,89893
49 557,71411
50 586,86377
51 603,64087
52 591,8479
53 609,60718
54 628,81494
55 637,75317
56 660,15991
57 650,87793
58 665,46997
59 686,677
60 697,61499
61 721,78101
62 714,23096
63 723,70215
64 735,70288
65 757,09497
66 768,61816
67 776,01709
68 781,76685
69 801,95703
70 811,18481
71 821,14893
72 836,51196
73 858,30396
74 854,73193
75 864,98413
76 878,52686
77 889,18799
78 895,05298
79 911,5498
80 923,34399
81 940,75293
82 946,16895
83 959,09204
84 964,40112
85 975,22412
86 1009,0999
87 1016,4929
88 1020,0259
89 1036,4861
90 1055,7869
91 1044,3701
92 1066,7939
93 1067,1638
94 1090,366
95 1092,6628
96 1109,657
97 1126,0989
98 1120,532
99 1142,3889
100 1158,3171
