1 191,44897
2 568,76904
3 605,47192
4 792,56885
5 2057,79
6 1218,4822
7 1344,02
8 1701,0459
9 1845,2549
10 2075,573
11 2275,2729
12 2496,2949
13 2677,1331
14 2824,5989
15 3033,927
16 3237,4629
17 3409,3779
18 3687,021
19 3822,5549
20 4164,2419
21 4196,062
22 4460,1941
23 4633,4348
24 4730,3379
25 5109,635
26 5261,4209
27 5317,1699
28 5732,2249
29 5933,5859
30 5912,0132
31 6176,311
32 6432,5339
33 6585,562
34 6460,6279
35 6948,9629
36 7116,1089
37 7377,1838
38 7623,8379
39 7616,9531
40 7859,3201
41 8027,6602
42 8409,7139
43 8421,8679
44 8751,8069
45 8676,3521
46 8892,5759
47 9120,9309
48 9406,314
49 9859,1169
50 9795,8
51 9909,4531
52 10225,045
53 10161,108
54 10416,545
55 11409,958
56 10908,155
57 11242,477
58 11569,256
59 11770,917
60 11664,145
61 12186,053
62 12448,768
63 12339,751
64 12453,199
65 12606,824
66 12990,18
67 13217,943
68 13382,643
69 13167,309
70 13869,766
71 13879,48
72 14219,01
73 14688,559
74 14753,92
75 14723,17
76 14859,127
77 14644,616
78 15236,802
79 15363,996
80 15797,561
81 15682,239
82 15741,521
83 16351,284
84 16476,194
85 16567,985
86 16875,895
87 16779,23
88 17324,372
89 17196,521
90 17678,884
91 17629,061
92 18158,067
93 18091,843
94 18412,609
95 18632,393
96 19011,324
97 18693,296
98 19522,448
99 19591,348
100 19827,595
