1 16,006836
2 32,215088
3 55,295166
4 100,10718
5 183,23291
6 284,56201
7 312,36694
8 242,92407
9 191,68091
10 198,7251
11 210,68604
12 230,54199
13 250,43701
14 272,37598
15 293,92407
16 314,44995
17 336,87598
18 357,66309
19 376,18994
20 400,16406
21 423,33496
22 443,75293
23 466,6001
24 490,30908
25 504,12012
26 530,18286
27 558,39502
28 578,48901
29 598,89502
30 623,29688
31 643,33789
32 669,09497
33 691,51221
34 713,86401
35 734,34595
36 756,82593
37 781,46802
38 804,44409
39 826,32812
40 845,18896
41 869,36401
42 893,97217
43 916,37109
44 934,82593
45 959,14795
46 980,87793
47 1003,748
48 1026,717
49 1047,9819
50 1068,4329
51 1095,0449
52 1116,2261
53 1126,3491
54 1161,8811
55 1184,4031
56 1204,978
57 1226,145
58 1250,3789
59 1271,3628
60 1290,324
61 1311,8928
62 1329,6831
63 1359,6221
64 1382,1819
65 1401,958
66 1426,729
67 1449,9861
68 1470,7681
69 1493,2781
70 1515,626
71 1540,229
72 1561,0432
73 1586,9131
74 1606,832
75 1628,792
76 1651,5171
77 1676,3472
78 1696,7761
79 1723,47
80 1737,387
81 1764,302
82 1788,1501
83 1804,3318
84 1832,405
85 1851,1511
86 1868,2451
87 1897,9089
88 1910,761
89 1943,8169
90 1960,3408
91 1977,1711
92 2006,9749
93 2026,2991
94 2049,4102
95 2075,2141
96 2099,3149
97 2116,5789
98 2135,8521
99 2168,1169
100 2184,7451
