1 827,53418
2 1672,0649
3 2524,0862
4 3346,2629
5 4160,075
6 5040,8108
7 5868,7209
8 6718,8931
9 7538,1069
10 8395,3699
11 9282,425
12 10065,391
13 11003,253
14 11749,55
15 12554,707
16 13456,353
17 14257,933
18 15101,145
19 16026,641
20 16714,517
21 17533,331
22 18548,515
23 19275,126
24 20116,067
25 21074,543
26 21834,226
27 22778,62
28 23776,909
29 24425,494
30 25206,724
31 25987,22
32 26611,645
33 27584,065
34 28378,855
35 29251,208
36 30162,481
37 31017,72
38 31966,508
39 33007,796
40 33605,952
41 34699,173
42 35256,498
43 36082,158
44 37054,168
45 38003,51
46 38829,85
47 39183,461
48 40027,862
49 41247,983
50 41913,583
51 42792,732
52 43741,637
53 44458,322
54 45421,031
55 46449,875
56 47107,43
57 47942,667
58 48695,076
59 49668,143
60 50507,118
61 51203,214
62 52345,701
63 53093,353
64 53825,276
65 54521,723
66 55283,517
67 56422,097
68 57191,304
69 57997,999
70 58628,825
71 59786,382
72 60273,599
73 61282,346
74 62039,343
75 63194,788
76 63591,742
77 65032,453
78 65671,659
79 66371,171
80 67238,685
81 67789,671
82 68710,007
83 69521,977
84 70470,092
85 71485,402
86 72124,101
87 73147,188
88 73921,583
89 74519,671
90 76023,867
91 76779,361
92 77297,758
93 78248,617
94 78547,075
95 79578,234
96 80667,223
97 81333,453
98 81978,489
99 83274,639
100 83754,016
