1 19,618896
2 39,368164
3 59,416992
4 79,533203
5 91,026855
6 116,85205
7 146,94702
8 179,33398
9 236,00586
10 281,21997
11 377,26416
12 430,4248
13 519,34302
14 588,39185
15 659,99487
16 751,96094
17 790,95508
18 823,02197
19 750,22803
20 672,78394
21 498,66895
22 516,22998
23 488,98315
24 514,81812
25 517,71484
26 525,83105
27 541,87915
28 564,79297
29 586,42188
30 602,34985
31 621,48022
32 642,07593
33 663,6311
34 682,23999
35 701,30396
36 722,60791
37 742,73511
38 763,63989
39 780,4502
40 802,73413
41 819,52808
42 842,97583
43 868,42114
44 884,24512
45 905,4519
46 924,54102
47 944,55811
48 966,59595
49 986,12695
50 1006,061
51 1025,489
52 1044,698
53 1067,801
54 1085,417
55 1107,343
56 1124,5178
57 1146,293
58 1167,072
59 1185,6948
60 1205,3579
61 1227,042
62 1248,6089
63 1267,105
64 1287,2969
65 1306,8821
66 1323,3408
67 1347,4761
68 1368,708
69 1388,5029
70 1407,7891
71 1430,0039
72 1448,8889
73 1470,113
74 1491,0042
75 1510,6711
76 1528,3179
77 1551,0989
78 1573,417
79 1594,5979
80 1613,5549
81 1634,2722
82 1651,717
83 1672,0251
84 1690,9512
85 1711,7742
86 1735,1951
87 1753,9111
88 1773,9219
89 1796,0239
90 1812,4858
91 1830,9031
92 1854,3508
93 1872,0029
94 1893,397
95 1914,136
96 1934,533
97 1954,9399
98 1968,823
99 1995,8811
100 2016,584
