1 12,212891
2 23,381104
3 34,23999
4 45,516846
5 61,550049
6 69,248779
7 81,14502
8 93,638916
9 107,63208
10 120,79395
11 137,02002
12 150,98096
13 163,24805
14 167,49707
15 182,64111
16 200,51685
17 213,4812
18 230,604
19 244,06494
20 259,354
21 274,11792
22 287,68384
23 300,90698
24 313,66211
25 325,82983
26 339,65088
27 355,30908
28 368,61987
29 379,42407
30 393,86304
31 408,90796
32 421,69287
33 436,44507
34 447,82202
35 462,96021
36 475,42993
37 488,50513
38 506,47998
39 514,67212
40 530,46484
41 542,58691
42 555,64697
43 569,17188
44 583,76221
45 597,68286
46 610,81396
47 622,85913
48 635,6958
49 650,43799
50 663,15601
51 676,72217
52 690,09302
53 703,58716
54 718,3291
55 729,427
56 741,56812
57 756,55298
58 771,82812
59 782,86987
60 797,2688
61 814,64185
62 828,11401
63 839,02515
64 848,88013
65 863,26685
66 876,4231
67 889,47485
68 909,30811
69 922,30103
70 929,87402
71 945,51294
72 961,88086
73 972,88306
74 984,81982
75 999,13013
76 1082,9758
77 1072,554
78 1043,1519
79 1052,3611
80 1062,1741
81 1076,6501
82 1093,9639
83 1108,9451
84 1125,012
85 1137,6111
86 1147,1021
87 1159,074
88 1175,071
89 1189,5339
90 1242,6519
91 1219,272
92 1227,72
93 1241,937
94 1254,6809
95 1265,207
96 1279,4668
97 1290,7698
98 1307,6069
99 1329,011
100 1332,3472
