1 8,763916
2 19,365967
3 31,416016
4 44,302002
5 57,12793
6 69,74707
7 81,166992
8 97,435059
9 104,62817
10 117,52808
11 129,87598
12 141,83496
13 151,82593
14 162,91113
15 172,26709
16 186,70312
17 197,70288
18 209,69897
19 219,36719
20 230,77808
21 242,19897
22 255,65015
23 265,88184
24 280,45898
25 288,68091
26 298,13696
27 316,66919
28 324,13721
29 330,10718
30 348,2251
31 353,45508
32 370,02588
33 375,66992
34 394,00903
35 397,37598
36 417,08496
37 420,09985
38 437,32495
39 443,7229
40 463,68994
41 470,96704
42 486,98291
43 489,88599
44 516,91113
45 521,35889
46 524,18506
47 543,95898
48 560,08398
49 574,94092
50 582,58081
51 591,61401
52 608,10303
53 605,44409
54 626,13599
55 636,86499
56 646,74194
57 649,98413
58 668,76099
59 678,83008
60 688,90918
61 712,42505
62 712,76196
63 725,68896
64 730,11401
65 753,48901
66 761,73584
67 776,66797
68 790,33105
69 802,23877
70 811,58398
71 816,15796
72 835,98193
73 831,7561
74 851,61108
75 855,74316
76 871,93506
77 890,67603
78 899,2959
79 908,21924
80 918,30103
81 932,64185
82 948,68481
83 961,44312
84 972,03491
85 984,33594
86 992,35693
87 1007,061
88 1024,772
89 1024,9211
90 1036,356
91 1040,199
92 1060,2849
93 1065,8689
94 1083,5369
95 1135,5481
96 1108,0591
97 1129,2881
98 1128,4971
99 1146,293
100 1143,6531
