1 9,7529297
2 20,664062
3 33,031982
4 46,905029
5 60,039795
6 72,230957
7 84,797852
8 97,703125
9 109,07495
10 118,69287
11 128,37695
12 141,61084
13 152,89111
14 164,06592
15 174,53906
16 186,54907
17 195,18701
18 208,05591
19 221,04102
20 227,46582
21 237,54199
22 254,95508
23 265,70996
24 274,90503
25 290,5271
26 298,06714
27 309,08203
28 317,94312
29 338,85986
30 351,27417
31 357,50903
32 364,66895
33 376,36108
34 390,77393
35 400,91406
36 411,60986
37 428,96313
38 434,92407
39 447,64502
40 456,10083
41 479,18286
42 483,56519
43 493,09204
44 511,84302
45 525,19092
46 530,88013
47 539,91797
48 552,49292
49 568,89307
50 577,38818
51 591,20508
52 602,70898
53 614,51904
54 621,08691
55 632,92993
56 643,46802
57 657,23413
58 673,68115
59 676,88794
60 700,9248
61 714,38989
62 716,74219
63 723,92798
64 728,54712
65 755,98389
66 759,4021
67 771,91821
68 788,35889
69 802,05298
70 805,30811
71 825,25293
72 833,6499
73 844,02295
74 854,83911
75 864,0791
76 880,44287
77 892,81201
78 892,35889
79 906,23804
80 923,66992
81 930,59912
82 945,66797
83 952,57495
84 968,38208
85 971,81201
86 995,21997
87 1004,3259
88 1024,7729
89 1026,2908
90 1042,0098
91 1047,9829
92 1067,3381
93 1070,052
94 1090,0349
95 1085,7668
96 1094,9651
97 1114,957
98 1138,387
99 1135,696
100 1155,1602
