1 12,309814
2 24,942139
3 34,687012
4 45,625977
5 57,493896
6 70,25708
7 82,581055
8 95,302979
9 109,41187
10 123,23096
11 135,11914
12 153,85205
13 158,396
14 172,01392
15 184,43091
16 197,65088
17 212,68506
18 230,32397
19 244,43213
20 261,40796
21 278,09717
22 287,37695
23 304,87305
24 315,14502
25 327,08813
26 341,77417
27 354,18579
28 366,6001
29 382,28491
30 393,80493
31 409,73315
32 420,60986
33 435,21313
34 448,573
35 461,7439
36 475,72607
37 489,9541
38 503,63013
39 516,37695
40 529,54395
41 542,98901
42 556,00806
43 570,22412
44 584,15796
45 596,95215
46 610,59912
47 623,87695
48 637,80591
49 651,18481
50 665,78711
51 675,21899
52 693,52417
53 703,87817
54 719,40991
55 730,52905
56 748,33618
57 759,21899
58 772,47095
59 785,22388
60 799,42188
61 814,51904
62 824,3042
63 839,5769
64 852,729
65 862,44604
66 880,17017
67 893,06982
68 910,76904
69 917,68701
70 932,38599
71 946,22485
72 955,34717
73 973,41187
74 985,33301
75 995,59009
76 1012,9751
77 1028,5261
78 1041,1111
79 1052,7749
80 1066,334
81 1079,187
82 1092,5669
83 1107,8569
84 1122,448
85 1136,72
86 1149,1492
87 1162,1519
88 1173,9941
89 1189,1499
90 1202,1692
91 1214,2891
92 1226,374
93 1246,5571
94 1252,8459
95 1268,677
96 1286,334
97 1292,3469
98 1306,6282
99 1326,5579
100 1332,1299
