1 9,7509766
2 20,85083
3 33,14502
4 46,480957
5 58,950928
6 69,575195
7 81,958008
8 92,812012
9 109,96313
10 116,51416
11 129,01294
12 140,22778
13 153,63892
14 164,45898
15 177,01099
16 187,63599
17 199,77197
18 206,60596
19 223,05591
20 233,42603
21 244,48486
22 256,81201
23 264,10889
24 284,92896
25 287,16211
26 303,2959
27 311,20898
28 324,16211
29 344,78198
30 351,14209
31 355,34497
32 373,00903
33 379,00684
34 390,28687
35 409,81421
36 415,79297
37 431,31177
38 442,71509
39 451,32788
40 463,75684
41 479,3269
42 480,88403
43 500,87207
44 513,57617
45 519,70508
46 531,5188
47 542,52612
48 556,83789
49 566,146
50 569,64502
51 599,16895
52 596,44116
53 604,88916
54 624,29102
55 627,66992
56 647,59692
57 653,8501
58 671,29517
59 685,7439
60 694,11401
61 737,62817
62 736,59595
63 727,25415
64 741,80103
65 749,85107
66 763,83691
67 772,71997
68 782,677
69 787,48389
70 811,41895
71 812,59912
72 826,22803
73 840,98193
74 848,05005
75 873,89111
76 873,66016
77 891,29785
78 903,90308
79 910,927
80 914,58301
81 930,9292
82 960,21802
83 947,48901
84 969,45898
85 981,88892
86 997,87598
87 993,9978
88 998,91797
89 1032,697
90 1048,1641
91 1043,0581
92 1066,844
93 1073,864
94 1067,4971
95 1094,707
96 1111,7432
97 1122,5029
98 1129,53
99 1142,4519
100 1146,0269
