1 5,3540039
2 11,564941
3 20,795898
4 30,891113
5 35,11499
6 37,414795
7 40,231934
8 44,706055
9 50,812988
10 55,562988
11 63,368896
12 66,293945
13 76,563965
14 77,630859
15 82,656006
16 107,35986
17 92,212891
18 98,459961
19 122,75391
20 110,23804
21 117,79297
22 119,60596
23 124,38599
24 129,84595
25 137,24902
26 171,48999
27 161,10181
28 154,63086
29 168,20898
30 161,80518
31 172,88379
32 173,31299
33 179,09814
34 183,58691
35 203,85693
36 194,24097
37 203,53101
38 206,7439
39 212,23486
40 217,76294
41 222,18115
42 232,22705
43 259,7998
44 241,05884
45 241,94702
46 292,46509
47 278,427
48 259,58008
49 271,63599
50 274,90015
51 295,78613
52 298,9729
53 284,13306
54 291,87793
55 298,38892
56 326,25513
57 308,23901
58 310,75488
59 320,19214
60 339,15308
61 329,24902
62 338,72412
63 349,12793
64 364,97095
65 352,0791
66 359,698
67 358,70093
68 367,78491
69 373,18408
70 379,28101
71 385,58398
72 388,82593
73 388,60083
74 397,90283
75 405,25195
76 469,54883
77 416,86011
78 442,18018
79 441,65186
80 451,63208
81 442,24902
82 438,94409
83 452,15991
84 505,27808
85 522,0481
86 475,4209
87 465,65894
88 507,95386
89 481,62109
90 489,8728
91 494,63721
92 510,625
93 505,42603
94 579,18994
95 514,41797
96 520,66992
97 532,88818
98 530,30786
99 534,97485
100 539,98218
