1 26,671143
2 50,413086
3 77,406982
4 102,71509
5 141,59302
6 157,5061
7 640,53198
8 210,48389
9 238,39502
10 276,61108
11 317,78003
12 312,30518
13 990,88403
14 371,81299
15 391,87402
16 414,86499
17 440,73291
18 498,15894
19 515,99902
20 534,51489
21 570,97192
22 567,69409
23 606,19116
24 617,38696
25 646,479
26 714,51392
27 706,59009
28 758,94214
29 772,12207
30 824,29102
31 861,70581
32 867,73389
33 857,39795
34 903,91211
35 893,3291
36 972,80005
37 959,36694
38 1020,0569
39 1014,6211
40 1146,731
41 1145,7668
42 1093,675
43 1172,929
44 1297,554
45 1236,2468
46 1202,3081
47 1249,1089
48 1281,4539
49 1298,4141
50 1323,1289
51 1396,1008
52 1365,3989
53 1422,335
54 1401,415
55 1522,8
56 1491,657
57 1535,1709
58 1584,4741
59 1473,8049
60 1587,5259
61 1674,104
62 1530,1189
63 1645,106
64 1747,3789
65 1763,6121
66 1855,219
67 1708,676
68 1842,761
69 1551,843
70 1896,728
71 1890,2051
72 1944,3049
73 1960,999
74 1866,45
75 1878,6321
76 2049,5071
77 2141,105
78 2058,458
79 2138,8562
80 2050,113
81 1828,0222
82 1720,1089
83 2147,855
84 2290,9121
85 2212,8892
86 2281,47
87 2241,313
88 1859,009
89 2428,373
90 2431,6299
91 2396,269
92 2494,5588
93 2381,8279
94 2286,54
95 2599,5491
96 2371,155
97 2468,885
98 2546,0359
99 2636,0339
100 2307,98
