1 3,026123
2 8,1359863
3 16,953125
4 21,147949
5 23,675049
6 25,537842
7 29,851074
8 34,550049
9 38,49585
10 40,784912
11 44,980957
12 51,394043
13 54,104004
14 58,634033
15 62,522949
16 67,921143
17 71,950928
18 75,046875
19 79,325195
20 86,927979
21 90,476074
22 93,26709
23 103,51904
24 103,87109
25 109,09692
26 119,87793
27 113,71216
28 118,39209
29 122,44678
30 130,73389
31 133,146
32 140,83301
33 147,97192
34 146,677
35 149,25195
36 160,17212
37 159,65503
38 173,49487
39 167,02905
40 173,37109
41 189,91602
42 183,15405
43 188,34277
44 191,375
45 197,89795
46 200,854
47 212,36914
48 210,60303
49 225,25879
50 217,74194
51 224,16699
52 230,95996
53 233,49292
54 253,69702
55 238,70801
56 264,15381
57 250,61206
58 252,68701
59 258,23486
60 267,27905
61 267,81201
62 274,51392
63 274,65894
64 282,104
65 287,45703
66 303,35303
67 357,24414
68 361,71606
69 304,98999
70 307,92798
71 318,92896
72 322,96094
73 327,2019
74 331,03491
75 352,58813
76 335,86011
77 339,9519
78 343,53687
79 349,20581
80 357,13013
81 365,88184
82 371,91699
83 378,52002
84 378,39795
85 381,88501
86 389,10913
87 391,3291
88 399,58594
89 403,073
90 400,09595
91 409,02808
92 420,51099
93 413,42212
94 416,35986
95 420,00488
96 443,95703
97 433,18701
98 436,85205
99 444,66113
100 462,63013
