1 9,9560547
2 18,337891
3 27,603027
4 40,526855
5 51,198975
6 59,559082
7 74,39917
8 82,37915
9 93,595947
10 94,315918
11 104,44409
12 114,28491
13 124,45996
14 134,50391
15 144,78613
16 156,00391
17 165,96509
18 176,24805
19 187,71899
20 198,27393
21 209,93701
22 221,2041
23 231,36694
24 242,72412
25 252,79785
26 267,39502
27 274,48901
28 285,36108
29 296,02002
30 306,16406
31 317,53809
32 326,92017
33 337,85815
34 348,59692
35 359,40112
36 369,79004
37 380,34595
38 389,46899
39 399,96411
40 410,01196
41 420,66797
42 431,14282
43 441,67212
44 452,76416
45 461,67407
46 472,80005
47 482,73901
48 492,26294
49 503,06396
50 513,88013
51 525,29419
52 534,30298
53 543,92993
54 554,28687
55 565,74097
56 574,3689
57 586,89111
58 595,71411
59 605,55908
60 616,34497
61 626,58911
62 637,24707
63 647,08813
64 658,302
65 668,73901
66 678,23779
67 688,80591
68 697,82886
69 709,18115
70 723,48706
71 732,80615
72 742,51001
73 752,43579
74 762,40894
75 772,63599
76 783,80518
77 793,96094
78 804,15308
79 815,38208
80 822,69702
81 836,16895
82 847,36401
83 855,1958
84 866,56006
85 875,61304
86 887,10498
87 895,91089
88 906,32397
89 918,56006
90 928,10693
91 937,03906
92 949,46509
93 958,771
94 967,54907
95 981,00195
96 991,45898
97 999,23389
98 1007,7202
99 1023,959
100 1030,238
