1 9,2661133
2 19,022949
3 27,530762
4 36,789062
5 46,25415
6 55,659912
7 65,178955
8 74,774902
9 89,910889
10 101,49683
11 109,55811
12 113,87793
13 124,26123
14 133,98389
15 144,65698
16 156,53613
17 167,45923
18 176,05713
19 188,20117
20 197,38501
21 218,74097
22 221,07104
23 232,28809
24 242,48218
25 253,57202
26 263,7981
27 274,72095
28 285,85596
29 297,66699
30 305,88989
31 317,41699
32 326,87109
33 339,79395
34 349,03589
35 357,64893
36 368,61401
37 378,85596
38 392,24121
39 401,52393
40 410,36011
41 420,74585
42 430,47803
43 442,30298
44 452,39502
45 463,08203
46 472,50513
47 481,76611
48 492,31982
49 505,13794
50 513,06079
51 523,52905
52 533,91699
53 544,96899
54 554,94897
55 565,06812
56 575,17285
57 584,25415
58 594,9519
59 604,21289
60 616,54199
61 627,01001
62 637,71216
63 648,18091
64 665,4729
65 703,19995
66 691,92603
67 698,15796
68 701,81104
69 710,5708
70 723,16895
71 731,99219
72 740,06201
73 770,21704
74 763,07202
75 772,88989
76 780,82495
77 790,69604
78 800,96094
79 812,62598
80 824,479
81 850,11084
82 843,45288
83 853,81201
84 863,10889
85 873,01294
86 885,49585
87 893,23413
88 908,17993
89 918,69897
90 926,43896
91 936,15698
92 948,73608
93 956,87012
94 966,78101
95 985,85815
96 989,95996
97 1001,3611
98 1007,4631
99 1017,4612
100 1031,9731
